Time:128Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
5.1015625000,1,4238.2050781250,4201.2822265625,4236.2822265625,4075.2563476563,3941.4101562500,4195.8974609375,4206.6665039063,4185.7690429688,4138.5898437500,4061.2819824219,4304.4873046875,5439.3588867188,4046.0256347656,3476.9230957031,,,
5.1093750000,1,4234.2309570313,4200.5126953125,4233.2050781250,4077.9487304688,3938.3332519531,4197.5639648438,4207.9487304688,4187.1796875000,4140.1284179688,4060.8974609375,4304.8715820313,5412.3076171875,4047.8205566406,3478.2050781250,,,
5.1171875000,1,4234.4873046875,4202.9487304688,4239.6152343750,4079.4870605469,3945.6411132813,4196.4101562500,4208.8461914063,4186.2822265625,4137.8203125000,4061.4101562500,4304.1025390625,5404.1025390625,4048.0769042969,3480.0000000000,,,
5.1250000000,1,4234.6152343750,4202.5639648438,4240.2563476563,4076.9230957031,3950.3845214844,4195.7690429688,4209.4873046875,4185.0000000000,4135.7690429688,4061.9230957031,4304.4873046875,5419.6152343750,4043.8461914063,3478.9743652344,,,
5.1328125000,1,4233.0771484375,4199.1025390625,4241.6665039063,4074.4870605469,3932.5642089844,4198.5898437500,4210.5126953125,4202.3076171875,4153.3334960938,4061.7949218750,4327.9487304688,5162.9487304688,4059.1025390625,3491.4101562500,,,
5.1406250000,1,4233.8461914063,4196.2822265625,4254.6152343750,4072.9487304688,3897.9487304688,4201.6665039063,4213.0771484375,4230.7690429688,4181.0258789063,4061.6667480469,4358.7177734375,4766.2822265625,4090.1281738281,3511.9230957031,,,
5.1484375000,1,4237.0512695313,4203.0771484375,4261.6665039063,4073.2050781250,3887.3076171875,4203.7177734375,4215.7690429688,4228.3334960938,4191.6665039063,4061.7949218750,4360.5126953125,4661.1538085938,4108.4614257813,3510.7692871094,,,
5.1562500000,1,4236.4101562500,4204.2309570313,4251.6665039063,4074.2307128906,3898.5898437500,4201.4101562500,4213.9741210938,4207.1796875000,4186.9228515625,4061.7949218750,4340.8974609375,4779.7436523438,4108.0771484375,3501.0256347656,,,
5.1640625000,1,4232.8203125000,4187.3076171875,4240.8974609375,4071.4101562500,3889.7436523438,4201.6665039063,4210.6411132813,4204.6152343750,4182.6923828125,4061.7949218750,4335.3847656250,4808.3334960938,4103.8461914063,3509.3588867188,,,
5.1718750000,1,4230.3847656250,4177.5639648438,4238.9741210938,4065.2563476563,3874.7436523438,4201.5385742188,4210.2563476563,4205.0000000000,4182.9487304688,4061.7949218750,4341.5385742188,4818.2050781250,4110.8974609375,3512.5642089844,,,
5.1796875000,1,4229.2309570313,4184.3588867188,4236.1538085938,4061.6667480469,3872.6923828125,4197.5639648438,4211.2822265625,4195.8974609375,4177.8203125000,4061.5385742188,4340.0000000000,4892.9487304688,4123.9741210938,3496.6667480469,,,
5.1875000000,1,4228.7177734375,4191.1538085938,4228.3334960938,4062.9487304688,3860.1281738281,4194.3588867188,4211.9228515625,4194.4873046875,4175.0000000000,4061.7949218750,4334.4873046875,4947.0512695313,4129.8715820313,3490.7692871094,,,
5.1953125000,1,4226.5385742188,4189.4873046875,4230.6411132813,4064.2307128906,3803.2050781250,4194.3588867188,4211.4101562500,4198.0771484375,4178.8461914063,4062.1794433594,4335.8974609375,5033.7177734375,4123.5898437500,3494.1025390625,,,
5.2031250000,1,4220.5126953125,4190.3847656250,4245.1284179688,4058.2050781250,3727.8205566406,4196.5385742188,4210.2563476563,4193.0771484375,4177.5639648438,4060.8974609375,4341.9228515625,5131.6665039063,4113.3334960938,3489.8718261719,,,
5.2109375000,1,4209.4873046875,4185.5126953125,4249.2309570313,4047.0512695313,3641.5385742188,4193.7177734375,4208.4614257813,4185.0000000000,4170.0000000000,4062.5642089844,4338.9741210938,5226.6665039063,4104.3588867188,3485.0000000000,,,
5.2187500000,1,4202.1796875000,4176.9228515625,4242.3076171875,4039.1025390625,3522.5642089844,4192.1796875000,4208.3334960938,4182.6923828125,4167.0512695313,4066.9230957031,4334.1025390625,5376.7949218750,4100.5126953125,3486.4101562500,,,
5.2265625000,1,4199.2309570313,4176.1538085938,4241.5385742188,4034.1025390625,3417.5642089844,4193.7177734375,4208.5898437500,4190.5126953125,4168.8461914063,4066.9230957031,4344.6152343750,5490.2563476563,4102.9487304688,3490.7692871094,,,
5.2343750000,1,4198.7177734375,4177.4360351563,4245.2563476563,4034.1025390625,3406.2819824219,4196.0258789063,4210.7690429688,4199.4873046875,4174.1025390625,4064.7436523438,4355.5126953125,5454.4873046875,4105.3847656250,3497.5642089844,,,
5.2421875000,1,4198.5898437500,4177.3076171875,4242.9487304688,4033.8461914063,3447.9487304688,4195.0000000000,4209.8715820313,4183.8461914063,4169.6152343750,4065.5129394531,4341.1538085938,5588.7177734375,4094.1025390625,3489.3588867188,,,
5.2500000000,1,4197.4360351563,4173.7177734375,4238.4614257813,4025.7692871094,3452.1794433594,4191.4101562500,4206.1538085938,4159.6152343750,4144.4873046875,4066.7949218750,4320.2563476563,5952.8203125000,4073.0769042969,3471.1538085938,,,
5.2578125000,1,4193.9741210938,4168.8461914063,4236.4101562500,4020.1281738281,3435.0000000000,4188.3334960938,4206.2822265625,4160.5126953125,4129.8715820313,4066.2819824219,4317.9487304688,6100.8974609375,4059.1025390625,3470.2563476563,,,
5.2656250000,1,4194.6152343750,4170.0000000000,4240.8974609375,4026.5385742188,3433.9743652344,4186.2822265625,4207.0512695313,4171.9228515625,4135.5126953125,4065.8974609375,4317.5639648438,6034.3588867188,4050.0000000000,3477.4357910156,,,
5.2734375000,1,4194.4873046875,4170.3847656250,4249.7436523438,4033.7180175781,3436.0256347656,4188.2050781250,4205.7690429688,4178.0771484375,4138.8461914063,4065.8974609375,4323.0771484375,5943.8461914063,4045.3845214844,3479.8718261719,,,
5.2812500000,1,4195.2563476563,4172.9487304688,4255.8974609375,4035.5129394531,3426.6667480469,4193.2050781250,4210.8974609375,4199.6152343750,4152.5639648438,4066.6667480469,4346.0258789063,5646.2822265625,4061.2819824219,3491.4101562500,,,
5.2890625000,1,4200.3847656250,4180.6411132813,4257.1796875000,4040.6411132813,3428.5898437500,4197.3076171875,4217.1796875000,4220.8974609375,4178.3334960938,4067.5642089844,4357.1796875000,5360.2563476563,4080.7692871094,3502.9487304688,,,
5.2968750000,1,4204.1025390625,4184.4873046875,4264.8715820313,4047.1794433594,3445.0000000000,4198.8461914063,4214.4873046875,4212.8203125000,4182.0512695313,4067.1794433594,4349.3588867188,5418.8461914063,4078.4614257813,3497.0512695313,,,
5.3046875000,1,4200.6411132813,4180.8974609375,4259.8715820313,4047.8205566406,3446.5385742188,4196.9228515625,4207.9487304688,4198.7177734375,4172.5639648438,4066.6667480469,4345.5126953125,5560.6411132813,4073.2050781250,3488.5898437500,,,
5.3125000000,1,4198.3334960938,4176.4101562500,4227.1796875000,4045.1281738281,3440.1281738281,4195.3847656250,4207.3076171875,4196.9228515625,4173.7177734375,4067.3076171875,4345.2563476563,5550.0000000000,4080.1281738281,3494.3588867188,,,
5.3203125000,1,4198.5898437500,4159.6152343750,4188.5898437500,4042.9487304688,3441.7949218750,4193.8461914063,4208.9741210938,4196.4101562500,4177.6923828125,4067.5642089844,4342.3076171875,5575.6411132813,4096.6665039063,3512.6923828125,,,
5.3281250000,1,4198.7177734375,4120.7690429688,4167.4360351563,4040.2563476563,3434.1025390625,4192.0512695313,4209.4873046875,4194.8715820313,4181.0258789063,4066.1538085938,4342.4360351563,5644.2309570313,4118.2050781250,3541.9230957031,,,
5.3359375000,1,4195.8974609375,4087.3076171875,4162.0512695313,4029.3588867188,3415.7692871094,4188.2050781250,4208.4614257813,4195.0000000000,4184.6152343750,4068.0769042969,4355.1284179688,5684.8715820313,4123.7177734375,3568.8461914063,,,
5.3437500000,1,4191.7949218750,4082.5642089844,4148.8461914063,4005.7692871094,3404.6154785156,4186.1538085938,4206.5385742188,4195.5126953125,4185.8974609375,4073.5898437500,4383.8461914063,5716.1538085938,4130.5126953125,3580.7692871094,,,
5.3515625000,1,4191.5385742188,4090.2563476563,4123.3334960938,3976.7949218750,3394.8718261719,4185.8974609375,4207.4360351563,4195.6411132813,4185.0000000000,4075.6411132813,4414.4873046875,5730.0000000000,4158.2050781250,3580.1281738281,,,
5.3593750000,1,4192.8203125000,4091.0256347656,4132.1796875000,3962.1794433594,3379.4870605469,4187.3076171875,4208.3334960938,4191.1538085938,4183.4614257813,4074.2307128906,4428.4614257813,5742.3076171875,4152.6923828125,3573.4614257813,,,
5.3671875000,1,4189.2309570313,4089.4870605469,4170.7690429688,3933.7180175781,3380.0000000000,4185.2563476563,4207.6923828125,4186.2822265625,4185.2563476563,4073.7180175781,4463.7177734375,5737.6923828125,4093.0769042969,3572.5642089844,,,
5.3750000000,1,4187.5639648438,4092.4357910156,4189.8715820313,3882.0512695313,3391.2819824219,4183.5898437500,4205.2563476563,4188.0771484375,4186.1538085938,4074.3588867188,4524.8715820313,5745.8974609375,4050.2563476563,3575.0000000000,,,
5.3828125000,1,4192.3076171875,4090.5129394531,4208.8461914063,3867.1794433594,3391.7949218750,4185.7690429688,4204.3588867188,4189.3588867188,4180.1284179688,4073.9743652344,4537.6923828125,5772.4360351563,4047.9487304688,3566.7949218750,,,
5.3906250000,1,4189.3588867188,4087.5642089844,4239.2309570313,3879.6154785156,3386.7949218750,4187.9487304688,4206.1538085938,4184.2309570313,4169.8715820313,4074.8718261719,4518.5898437500,5790.6411132813,4057.4357910156,3560.8974609375,,,
5.3984375000,1,4183.5898437500,4090.6411132813,4235.1284179688,3871.4101562500,3382.8205566406,4187.5639648438,4204.8715820313,4184.2309570313,4170.6411132813,4077.8205566406,4526.6665039063,5787.5639648438,4077.9487304688,3572.6923828125,,,
5.4062500000,1,4185.3847656250,4090.8974609375,4216.6665039063,3865.1281738281,3379.1025390625,4187.1796875000,4202.8203125000,4191.6665039063,4175.6411132813,4079.4870605469,4536.4101562500,5801.5385742188,4092.6923828125,3579.2307128906,,,
5.4140625000,1,4188.9741210938,4089.7436523438,4224.6152343750,3879.6154785156,3381.7949218750,4189.2309570313,4206.5385742188,4192.9487304688,4176.2822265625,4078.0769042969,4521.2822265625,5814.1025390625,4081.4101562500,3571.0256347656,,,
5.4218750000,1,4185.3847656250,4091.5385742188,4221.1538085938,3888.5898437500,3393.8461914063,4188.0771484375,4206.2822265625,4186.1538085938,4178.7177734375,4076.9230957031,4510.2563476563,5812.6923828125,4067.5642089844,3566.1538085938,,,
5.4296875000,1,4186.4101562500,4092.5642089844,4202.6923828125,3894.8718261719,3410.2563476563,4186.9228515625,4202.6923828125,4186.6665039063,4178.5898437500,4077.5642089844,4508.9741210938,5793.8461914063,4070.3845214844,3565.7692871094,,,
5.4375000000,1,4186.4101562500,4092.5642089844,4202.6923828125,3894.8718261719,3410.2563476563,4186.9228515625,4202.6923828125,4186.6665039063,4178.5898437500,4077.5642089844,4508.9741210938,5793.8461914063,4070.3845214844,3565.7692871094,,,
5.4453125000,1,4189.7436523438,4090.5129394531,4201.7949218750,3903.8461914063,3420.7692871094,4186.9228515625,4203.9741210938,4189.8715820313,4175.7690429688,4077.5642089844,4505.2563476563,5805.1284179688,4067.9487304688,3561.0256347656,,,
5.4531250000,1,4189.1025390625,4091.5385742188,4210.7690429688,3899.7436523438,3424.7436523438,4186.0258789063,4207.3076171875,4186.9228515625,4174.8715820313,4077.1794433594,4510.2563476563,5818.3334960938,4054.3588867188,3558.3332519531,,,
5.4609375000,1,4183.8461914063,4093.3332519531,4214.4873046875,3910.2563476563,3426.9230957031,4185.3847656250,4205.7690429688,4184.1025390625,4174.4873046875,4077.3076171875,4494.8715820313,5812.9487304688,4045.7692871094,3563.5898437500,,,
5.4687500000,1,4180.7690429688,4088.8461914063,4217.5639648438,3947.4357910156,3419.7436523438,4185.2563476563,4202.9487304688,4181.2822265625,4168.5898437500,4077.4357910156,4446.5385742188,5838.0771484375,4036.2819824219,3567.1794433594,,,
5.4765625000,1,4180.0000000000,4085.3845214844,4221.2822265625,3977.0512695313,3408.7180175781,4185.2563476563,4198.9741210938,4173.2050781250,4155.3847656250,4077.3076171875,4403.3334960938,5936.4101562500,4014.3588867188,3561.4101562500,,,
5.4843750000,1,4179.3588867188,4083.9743652344,4221.1538085938,3987.1794433594,3409.7436523438,4185.1284179688,4195.0000000000,4167.1796875000,4148.8461914063,4077.0512695313,4385.2563476563,5997.9487304688,3993.3332519531,3557.5642089844,,,
5.4921875000,1,4173.5898437500,4078.9743652344,4225.8974609375,3997.1794433594,3415.0000000000,4183.7177734375,4197.0512695313,4171.4101562500,4150.5126953125,4077.5642089844,4376.7949218750,5979.3588867188,3984.4870605469,3559.7436523438,,,
5.5000000000,1,4178.7177734375,4083.3332519531,4233.0771484375,4013.5898437500,3418.9743652344,4183.4614257813,4201.1538085938,4178.5898437500,4151.9228515625,4077.3076171875,4364.6152343750,5951.2822265625,3974.2307128906,3553.2050781250,,,
5.5078125000,1,4186.4101562500,4100.0000000000,4230.6411132813,4021.1538085938,3439.6154785156,4188.2050781250,4208.9741210938,4183.8461914063,4148.7177734375,4076.5385742188,4361.0258789063,5836.9228515625,3963.2050781250,3539.1025390625,,,
5.5156250000,1,4186.0258789063,4102.5639648438,4236.4101562500,4023.9743652344,3472.4357910156,4188.3334960938,4217.9487304688,4193.3334960938,4156.6665039063,4078.9743652344,4366.0258789063,5647.9487304688,3965.7692871094,3538.3332519531,,,
5.5234375000,1,4215.0000000000,4108.3334960938,4240.7690429688,4035.6411132813,3481.7949218750,4186.5385742188,4220.3847656250,4204.4873046875,4168.5898437500,4082.4357910156,4370.2563476563,5556.2822265625,3973.5898437500,3545.1281738281,,,
5.5312500000,1,4267.9487304688,4143.4614257813,4191.0258789063,4049.3588867188,3479.2307128906,4196.2822265625,4222.0512695313,4212.5639648438,4173.9741210938,4082.3076171875,4371.1538085938,5461.5385742188,3967.3076171875,3542.5642089844,,,
5.5390625000,1,4299.7436523438,4171.0258789063,4115.5126953125,4051.5385742188,3527.6923828125,4207.4360351563,4224.4873046875,4218.7177734375,4182.5639648438,4080.8974609375,4375.8974609375,5192.0512695313,3962.9487304688,3537.9487304688,,,
5.5468750000,1,4306.2822265625,4162.5639648438,4096.6665039063,4039.4870605469,3601.1538085938,4202.5639648438,4222.1796875000,4218.3334960938,4187.5639648438,4081.0256347656,4397.4360351563,5059.7436523438,3985.1281738281,3547.0512695313,,,
5.5546875000,1,4313.7177734375,4144.4873046875,4111.2822265625,4020.6411132813,3618.0769042969,4193.2050781250,4219.8715820313,4219.2309570313,4189.6152343750,4081.4101562500,4431.0258789063,5225.6411132813,4017.9487304688,3569.2307128906,,,
5.5625000000,1,4326.5385742188,4133.2050781250,4086.9230957031,4000.3845214844,3587.6923828125,4195.6411132813,4216.6665039063,4226.4101562500,4196.4101562500,4082.1794433594,4460.5126953125,5428.3334960938,4038.9743652344,3582.5642089844,,,
5.5703125000,1,4338.2050781250,4123.3334960938,4030.1281738281,3983.9743652344,3583.0769042969,4196.1538085938,4212.8203125000,4228.8461914063,4205.3847656250,4083.2050781250,4484.2309570313,5548.4614257813,4056.2819824219,3583.7180175781,,,
5.5781250000,1,4332.3076171875,4117.4360351563,3979.1025390625,3977.0512695313,3602.4357910156,4187.6923828125,4210.2563476563,4220.2563476563,4210.8974609375,4082.4357910156,4495.7690429688,5684.6152343750,4077.9487304688,3583.9743652344,,,
5.5859375000,1,4311.7949218750,4112.4360351563,3942.4357910156,3978.3332519531,3608.4614257813,4183.4614257813,4208.7177734375,4212.9487304688,4211.5385742188,4082.0512695313,4487.0512695313,5776.5385742188,4093.4614257813,3588.0769042969,,,
5.5937500000,1,4308.0771484375,4105.2563476563,3896.6667480469,3983.4614257813,3599.4870605469,4185.7690429688,4205.8974609375,4206.9228515625,4204.4873046875,4082.1794433594,4468.2050781250,5817.1796875000,4098.2050781250,3594.6154785156,,,
5.6015625000,1,4326.5385742188,4105.3847656250,3832.5642089844,3989.8718261719,3597.0512695313,4185.5126953125,4204.8715820313,4195.8974609375,4198.4614257813,4082.1794433594,4455.6411132813,5874.7436523438,4093.5898437500,3581.7949218750,,,
5.6093750000,1,4367.4360351563,4106.6665039063,3784.8718261719,3989.4870605469,3612.9487304688,4181.7949218750,4203.4614257813,4186.0258789063,4202.6923828125,4082.0512695313,4446.1538085938,5871.2822265625,4084.1025390625,3560.5129394531,,,
5.6171875000,1,4366.4101562500,4097.9487304688,3777.0512695313,3993.8461914063,3612.4357910156,4182.9487304688,4201.1538085938,4182.1796875000,4199.2309570313,4082.1794433594,4424.3588867188,5778.5898437500,4081.6667480469,3571.2819824219,,,
5.6250000000,1,4321.7949218750,4109.6152343750,3792.6923828125,4008.7180175781,3599.3588867188,4186.4101562500,4204.1025390625,4185.1284179688,4187.3076171875,4082.1794433594,4406.9228515625,5825.6411132813,4084.1025390625,3577.5642089844,,,
5.6328125000,1,4436.7949218750,4148.8461914063,3823.8461914063,3951.4101562500,3567.1794433594,4184.4873046875,4206.7949218750,4195.5126953125,4189.2309570313,4081.9230957031,4478.4614257813,5674.2309570313,4083.0769042969,3547.5642089844,,,
5.6406250000,1,4544.2309570313,4157.3076171875,3792.5642089844,3947.9487304688,3446.5385742188,4179.1025390625,4203.7177734375,4203.9741210938,4210.3847656250,4082.0512695313,4487.8203125000,5017.8203125000,4087.0512695313,3537.0512695313,,,
5.6484375000,1,4352.4360351563,4127.5639648438,3624.4870605469,4016.4101562500,3268.9743652344,4171.2822265625,4194.6152343750,4200.8974609375,4259.7436523438,4082.4357910156,4403.8461914063,4597.4360351563,4117.1796875000,3553.8461914063,,,
5.6562500000,1,4080.7692871094,4111.5385742188,3383.7180175781,3746.7949218750,3144.2307128906,4170.2563476563,4191.9228515625,4200.1284179688,4372.1796875000,4081.9230957031,4682.6923828125,4879.7436523438,4147.8203125000,3560.6411132813,,,
5.6640625000,1,4131.5385742188,4114.3588867188,3327.3076171875,3595.5129394531,3173.0769042969,4181.7949218750,4205.0000000000,4208.8461914063,4334.3588867188,4081.9230957031,4872.6923828125,4871.0258789063,4090.0000000000,3572.6923828125,,,
5.6718750000,1,4151.1538085938,4099.1025390625,3311.5385742188,4185.8974609375,3145.7692871094,4181.6665039063,4202.8203125000,4211.5385742188,4232.9487304688,4084.3588867188,4244.6152343750,4808.4614257813,4038.8461914063,3583.9743652344,,,
5.6796875000,1,3786.4101562500,4061.4101562500,3028.0769042969,4737.9487304688,2848.7180175781,4166.2822265625,4183.7177734375,4205.0000000000,4463.4614257813,4085.3845214844,3584.3588867188,5823.3334960938,4123.4614257813,3586.5385742188,,,
